"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M"
"1500000US721019553003","Block Group 3, Census Tract 9553, Morovis Municipio, Puerto Rico","1302","353","14","23","0","14","28","46","28","46","0","14","96","103","56","86","49","57","67","49","85","70","100","80","94","89","15","24","59","90","71","107","298","160","38","45","22","34","72","86","51","59","42","49","0","14","0","14","17","29"
"1500000US721019554011","Block Group 1, Census Tract 9554.01, Morovis Municipio, Puerto Rico","1989","528","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","23","35","54","64","28","42","47","75","21","33","45","56","0","14","548","251","19","32","0","14","144","105","310","154","618","273","132","132","0","14","0","14"
"1500000US721019554012","Block Group 2, Census Tract 9554.01, Morovis Municipio, Puerto Rico","915","287","36","40","0","14","0","14","0","14","23","34","40","48","0","14","0","14","157","142","0","14","64","78","0","14","63","70","0","14","0","14","214","140","30","48","0","14","80","66","161","133","47","51","0","14","0","14","0","14"
"1500000US721019554013","Block Group 3, Census Tract 9554.01, Morovis Municipio, Puerto Rico","1296","346","27","32","0","14","0","14","0","14","0","14","52","61","49","59","52","58","59","55","16","25","0","14","67","73","66","75","30","50","0","14","317","182","19","30","27","43","152","134","211","129","152","79","0","14","0","14","0","14"
"1500000US721019554021","Block Group 1, Census Tract 9554.02, Morovis Municipio, Puerto Rico","1893","435","45","43","0","14","0","14","8","12","65","69","47","64","79","116","53","46","104","69","118","87","98","80","99","101","41","49","58","51","27","31","403","176","0","14","0","14","196","78","55","46","372","182","25","31","0","14","0","14"
"1500000US721019554022","Block Group 2, Census Tract 9554.02, Morovis Municipio, Puerto Rico","986","304","0","14","0","14","0","14","9","15","8","14","0","14","9","14","0","14","36","41","0","14","32","29","84","55","17","28","42","40","0","14","360","169","23","35","0","14","100","70","93","91","158","92","15","26","0","14","0","14"
"1500000US721019555001","Block Group 1, Census Tract 9555, Morovis Municipio, Puerto Rico","743","223","7","12","0","14","0","14","0","14","21","23","49","47","0","14","28","26","19","20","17","28","29","29","35","27","45","51","11","17","0","14","201","85","76","92","0","14","74","50","58","40","51","38","15","22","0","14","7","12"
"1500000US721019555002","Block Group 2, Census Tract 9555, Morovis Municipio, Puerto Rico","743","188","5","8","0","14","0","14","23","38","0","14","47","58","0","14","0","14","37","46","57","56","27","35","33","22","16","20","0","14","51","50","242","70","10","15","5","7","81","42","54","38","36","30","19","24","0","14","0","14"
"1500000US721031701001","Block Group 1, Census Tract 1701, Naguabo Municipio, Puerto Rico","973","572","0","14","0","14","0","14","0","14","52","59","36","57","0","14","0","14","0","14","0","14","21","33","28","45","67","108","0","14","0","14","450","342","0","14","0","14","30","52","123","151","44","51","90","116","0","14","32","48"
"1500000US721031701002","Block Group 2, Census Tract 1701, Naguabo Municipio, Puerto Rico","1111","435","0","14","0","14","0","14","0","14","29","48","23","36","0","14","0","14","65","73","0","14","0","14","31","48","159","242","24","38","0","14","143","110","23","37","0","14","37","42","89","112","361","261","127","123","0","14","0","14"
"1500000US721031701003","Block Group 3, Census Tract 1701, Naguabo Municipio, Puerto Rico","1106","460","0","14","26","45","0","14","0","14","0","14","0","14","14","24","1","4","0","14","0","14","1","4","48","56","0","14","0","14","0","14","413","242","99","87","0","14","148","157","167","201","188","205","1","4","0","14","0","14"
"1500000US721031701004","Block Group 4, Census Tract 1701, Naguabo Municipio, Puerto Rico","1294","602","31","51","0","14","0","14","0","14","0","14","0","14","0","14","0","14","37","62","0","14","24","41","0","14","15","25","32","54","0","14","621","423","0","14","0","14","117","85","241","200","176","166","0","14","0","14","0","14"
"1500000US721031702001","Block Group 1, Census Tract 1702, Naguabo Municipio, Puerto Rico","1193","495","0","14","0","14","0","14","200","200","172","222","0","14","184","264","0","14","88","85","37","58","25","39","58","66","0","14","0","14","20","34","158","127","33","53","0","14","20","32","99","119","99","113","0","14","0","14","0","14"
"1500000US721031702002","Block Group 2, Census Tract 1702, Naguabo Municipio, Puerto Rico","1544","496","139","223","0","14","0","14","0","14","25","42","0","14","20","31","41","68","90","79","0","14","0","14","82","88","25","41","0","14","49","75","446","207","0","14","0","14","100","86","320","278","176","174","31","51","0","14","0","14"
"1500000US721031702003","Block Group 3, Census Tract 1702, Naguabo Municipio, Puerto Rico","1660","536","0","14","0","14","0","14","0","14","0","14","91","91","117","113","26","41","66","63","115","111","59","68","172","164","50","64","0","14","0","14","590","329","0","14","0","14","0","14","310","227","64","81","0","14","0","14","0","14"
"1500000US721031702004","Block Group 4, Census Tract 1702, Naguabo Municipio, Puerto Rico","1326","468","120","147","0","14","0","14","33","54","0","14","1","2","102","103","28","45","0","14","1","2","32","51","0","14","69","105","23","39","0","14","494","265","70","80","0","14","124","130","81","98","92","71","56","68","0","14","0","14"
"1500000US721031703001","Block Group 1, Census Tract 1703, Naguabo Municipio, Puerto Rico","847","370","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","167","203","1","2","33","54","0","14","0","14","0","14","225","146","1","4","2","3","56","66","72","69","263","213","27","47","0","14","0","14"
"1500000US721031703002","Block Group 2, Census Tract 1703, Naguabo Municipio, Puerto Rico","945","404","0","14","0","14","0","14","0","14","0","14","0","14","0","14","28","45","25","42","0","14","0","14","52","59","0","14","0","14","0","14","442","341","0","14","0","14","125","135","141","161","106","66","26","44","0","14","0","14"
"1500000US721031703003","Block Group 3, Census Tract 1703, Naguabo Municipio, Puerto Rico","1052","435","291","403","0","14","0","14","0","14","37","61","0","14","0","14","0","14","0","14","0","14","30","50","45","53","0","14","29","46","0","14","417","199","0","14","0","14","139","180","0","14","0","14","64","73","0","14","0","14"
"1500000US721031703004","Block Group 4, Census Tract 1703, Naguabo Municipio, Puerto Rico","845","246","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","33","53","0","14","68","56","57","64","0","14","0","14","9","16","175","105","15","27","36","32","76","74","64","77","268","147","30","32","14","23","0","14"
"1500000US721031704001","Block Group 1, Census Tract 1704, Naguabo Municipio, Puerto Rico","766","404","0","14","0","14","0","14","0","14","32","53","4","10","0","14","0","14","0","14","0","14","33","47","56","65","131","193","0","14","105","167","111","103","28","46","0","14","26","40","0","14","74","80","166","248","0","14","0","14"
"1500000US721031704002","Block Group 2, Census Tract 1704, Naguabo Municipio, Puerto Rico","1019","336","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","49","77","0","14","34","54","65","78","0","14","0","14","0","14","401","239","0","14","17","28","75","72","115","101","199","141","64","83","0","14","0","14"
"1500000US721031704003","Block Group 3, Census Tract 1704, Naguabo Municipio, Puerto Rico","2057","487","17","28","0","14","0","14","20","35","0","14","37","44","0","14","0","14","0","14","0","14","39","46","0","14","0","14","21","34","14","24","576","230","0","14","12","22","215","143","366","232","501","221","239","204","0","14","0","14"
"1500000US721039900130","Block Group 0, Census Tract 9900.13, Naguabo Municipio, Puerto Rico","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US721055201001","Block Group 1, Census Tract 5201, Naranjito Municipio, Puerto Rico","1248","411","185","150","38","58","0","14","17","27","23","40","46","53","0","14","23","35","22","35","28","47","37","33","101","103","22","25","31","48","0","14","112","103","67","65","27","34","183","125","82","98","167","128","37","35","0","14","0","14"
"1500000US721055201002","Block Group 2, Census Tract 5201, Naranjito Municipio, Puerto Rico","1049","274","58","86","0","14","0","14","0","14","0","14","17","27","63","50","0","14","38","41","27","32","0","14","29","30","10","12","0","14","0","14","235","101","60","56","0","14","115","108","243","153","154","98","0","14","0","14","0","14"
"1500000US721055201003","Block Group 3, Census Tract 5201, Naranjito Municipio, Puerto Rico","1671","443","65","102","0","14","0","14","0","14","0","14","37","42","38","30","39","41","83","65","85","65","32","30","52","51","29","35","106","77","8","12","439","222","50","81","65","64","191","105","242","171","110","64","0","14","0","14","0","14"
"1500000US721055202001","Block Group 1, Census Tract 5202, Naranjito Municipio, Puerto Rico","1205","315","0","14","0","14","0","14","0","14","0","14","0","14","36","33","0","14","92","85","25","26","40","51","111","85","8","12","77","58","30","49","156","82","11","19","74","92","211","124","86","74","225","106","23","38","0","14","0","14"
"1500000US721055202002","Block Group 2, Census Tract 5202, Naranjito Municipio, Puerto Rico","861","260","65","64","0","14","0","14","0","14","19","31","23","36","34","42","0","14","28","33","25","28","14","21","47","52","48","73","9","14","8","13","175","79","33","56","16","25","47","58","58","42","172","131","40","66","0","14","0","14"
"1500000US721055202003","Block Group 3, Census Tract 5202, Naranjito Municipio, Puerto Rico","1147","379","128","104","0","14","0","14","0","14","0","14","0","14","0","14","0","14","32","37","12","19","0","14","61","49","21","36","72","52","83","125","233","133","0","14","24","39","170","119","103","103","140","108","68","77","0","14","0","14"
"1500000US721055203001","Block Group 1, Census Tract 5203, Naranjito Municipio, Puerto Rico","1271","268","38","51","0","14","0","14","0","14","0","14","9","14","19","22","0","14","39","37","87","65","31","32","64","52","10","16","71","50","24","27","195","99","58","47","40","33","262","108","117","76","165","83","41","36","1","2","0","14"
"1500000US721055203002","Block Group 2, Census Tract 5203, Naranjito Municipio, Puerto Rico","418","142","25","29","0","14","0","14","0","14","9","14","0","14","0","14","0","14","9","14","8","14","0","14","46","43","7","11","0","14","11","18","94","60","0","14","9","16","22","25","109","72","69","76","0","14","0","14","0","14"
"1500000US721055204001","Block Group 1, Census Tract 5204, Naranjito Municipio, Puerto Rico","1394","412","0","14","0","14","0","14","0","14","13","22","0","14","0","14","0","14","60","64","67","66","78","73","145","137","0","14","0","14","0","14","262","163","24","39","0","14","359","263","160","129","226","126","0","14","0","14","0","14"
"1500000US721055204002","Block Group 2, Census Tract 5204, Naranjito Municipio, Puerto Rico","1694","454","1","2","0","14","0","14","0","14","0","14","96","89","30","47","0","14","24","26","54","66","30","49","34","54","159","132","138","118","0","14","728","241","0","14","51","79","149","83","61","54","112","91","0","14","27","41","0","14"
"1500000US721055204003","Block Group 3, Census Tract 5204, Naranjito Municipio, Puerto Rico","1393","492","0","14","0","14","0","14","0","14","0","14","18","30","63","75","0","14","170","101","53","86","0","14","88","95","27","31","0","14","45","70","307","171","13","22","78","78","235","211","75","106","157","111","41","66","23","37","0","14"
"1500000US721055205001","Block Group 1, Census Tract 5205, Naranjito Municipio, Puerto Rico","2016","578","39","59","0","14","0","14","0","14","0","14","36","58","67","78","0","14","146","113","9","23","14","22","51","67","83","94","82","78","27","46","454","250","0","14","45","72","405","211","416","283","142","114","0","14","0","14","0","14"
"1500000US721055205002","Block Group 2, Census Tract 5205, Naranjito Municipio, Puerto Rico","1114","367","60","76","0","14","0","14","0","14","0","14","44","72","49","78","59","96","34","55","14","23","0","14","68","66","0","14","23","37","0","14","371","219","17","27","0","14","62","70","73","91","124","122","116","131","0","14","0","14"
"1500000US721055205003","Block Group 3, Census Tract 5205, Naranjito Municipio, Puerto Rico","1900","638","26","41","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","51","83","0","14","0","14","32","52","0","14","610","281","16","27","33","39","412","268","376","268","282","166","62","95","0","14","0","14"
"1500000US721055205004","Block Group 4, Census Tract 5205, Naranjito Municipio, Puerto Rico","1344","441","0","14","0","14","0","14","40","65","20","32","30","47","36","58","0","14","113","121","0","14","28","34","0","14","0","14","16","25","32","48","119","112","16","25","18","30","239","156","183","164","336","202","118","111","0","14","0","14"
"1500000US721079548011","Block Group 1, Census Tract 9548.01, Orocovis Municipio, Puerto Rico","998","245","34","31","0","14","0","14","0","14","0","14","26","25","29","33","0","14","46","36","20","30","24","22","51","59","0","14","24","29","14","16","365","115","20","32","0","14","39","37","56","46","187","95","63","75","0","14","0","14"
"1500000US721079548012","Block Group 2, Census Tract 9548.01, Orocovis Municipio, Puerto Rico","974","274","22","35","0","14","0","14","17","26","11","18","0","14","16","26","32","36","34","37","34","38","41","51","46","40","52","83","48","60","0","14","367","147","66","82","0","14","46","60","48","46","94","84","0","14","0","14","0","14"
