"GEO_ID","NAME","B17017_001E","B17017_001M","B17017_002E","B17017_002M","B17017_003E","B17017_003M","B17017_004E","B17017_004M","B17017_005E","B17017_005M","B17017_006E","B17017_006M","B17017_007E","B17017_007M","B17017_008E","B17017_008M","B17017_009E","B17017_009M","B17017_010E","B17017_010M","B17017_011E","B17017_011M","B17017_012E","B17017_012M","B17017_013E","B17017_013M","B17017_014E","B17017_014M","B17017_015E","B17017_015M","B17017_016E","B17017_016M","B17017_017E","B17017_017M","B17017_018E","B17017_018M","B17017_019E","B17017_019M","B17017_020E","B17017_020M","B17017_021E","B17017_021M","B17017_022E","B17017_022M","B17017_023E","B17017_023M","B17017_024E","B17017_024M","B17017_025E","B17017_025M","B17017_026E","B17017_026M","B17017_027E","B17017_027M","B17017_028E","B17017_028M","B17017_029E","B17017_029M","B17017_030E","B17017_030M","B17017_031E","B17017_031M","B17017_032E","B17017_032M","B17017_033E","B17017_033M","B17017_034E","B17017_034M","B17017_035E","B17017_035M","B17017_036E","B17017_036M","B17017_037E","B17017_037M","B17017_038E","B17017_038M","B17017_039E","B17017_039M","B17017_040E","B17017_040M","B17017_041E","B17017_041M","B17017_042E","B17017_042M","B17017_043E","B17017_043M","B17017_044E","B17017_044M","B17017_045E","B17017_045M","B17017_046E","B17017_046M","B17017_047E","B17017_047M","B17017_048E","B17017_048M","B17017_049E","B17017_049M","B17017_050E","B17017_050M","B17017_051E","B17017_051M","B17017_052E","B17017_052M","B17017_053E","B17017_053M","B17017_054E","B17017_054M","B17017_055E","B17017_055M","B17017_056E","B17017_056M","B17017_057E","B17017_057M","B17017_058E","B17017_058M","B17017_059E","B17017_059M"
"1500000US721092901003","Block Group 3, Census Tract 2901, Patillas Municipio, Puerto Rico","456","117","205","94","68","51","22","28","0","14","0","14","0","14","22","28","46","45","0","14","0","14","0","14","0","14","0","14","46","45","10","17","17","30","19","29","0","14","137","85","71","69","0","14","23","41","0","14","48","53","66","53","0","14","0","14","25","39","41","37","251","95","212","86","182","79","0","14","24","37","72","50","86","57","30","36","0","14","0","14","0","14","0","14","0","14","30","36","0","14","18","30","12","20","0","14","39","45","39","45","0","14","20","32","0","14","19","30","0","14","0","14","0","14","0","14","0","14"
"1500000US721092902001","Block Group 1, Census Tract 2902, Patillas Municipio, Puerto Rico","213","90","149","86","93","67","68","64","13","22","0","14","29","45","26","40","25","39","0","14","0","14","0","14","0","14","0","14","25","39","0","14","0","14","0","14","25","39","56","62","56","62","0","14","0","14","0","14","56","62","0","14","0","14","0","14","0","14","0","14","64","63","51","58","51","58","0","14","0","14","51","58","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","20","13","20","0","14","0","14","13","20","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US721092902002","Block Group 2, Census Tract 2902, Patillas Municipio, Puerto Rico","515","166","350","161","215","109","123","88","0","14","57","63","45","52","21","35","92","81","0","14","0","14","0","14","0","14","0","14","92","81","0","14","33","57","17","28","42","53","135","107","37","54","0","14","0","14","0","14","37","54","98","89","0","14","39","61","59","68","0","14","165","89","80","75","80","75","0","14","0","14","67","73","13","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","85","70","69","65","0","14","20","34","0","14","49","55","16","25","0","14","0","14","16","25","0","14"
"1500000US721092902003","Block Group 3, Census Tract 2902, Patillas Municipio, Puerto Rico","590","158","285","121","110","92","52","62","0","14","0","14","15","23","37","56","58","69","0","14","0","14","0","14","0","14","0","14","58","69","0","14","44","69","14","22","0","14","175","85","76","61","0","14","0","14","28","44","48","53","99","78","0","14","0","14","15","26","84","72","305","127","222","106","113","91","0","14","0","14","38","61","75","69","109","84","49","55","0","14","0","14","49","55","0","14","60","65","0","14","0","14","0","14","60","65","83","77","18","29","0","14","0","14","0","14","18","29","65","73","0","14","0","14","0","14","65","73"
"1500000US721092902004","Block Group 4, Census Tract 2902, Patillas Municipio, Puerto Rico","404","151","99","82","85","79","85","79","0","14","26","43","31","49","28","44","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","23","14","23","0","14","0","14","14","23","0","14","0","14","0","14","0","14","0","14","0","14","305","132","254","115","76","76","0","14","28","46","32","51","16","25","178","101","29","46","0","14","0","14","29","46","0","14","149","88","0","14","61","65","52","58","36","39","51","59","31","50","0","14","31","50","0","14","0","14","20","32","0","14","0","14","20","32","0","14"
"1500000US721092903001","Block Group 1, Census Tract 2903, Patillas Municipio, Puerto Rico","788","139","398","108","227","96","122","77","0","14","80","71","42","43","0","14","105","70","0","14","0","14","0","14","0","14","0","14","105","70","0","14","43","42","62","58","0","14","171","82","83","45","11","16","0","14","32","35","40","36","88","67","8","12","20","33","29","34","31","36","390","100","348","101","259","87","0","14","34","39","161","75","64","42","89","63","0","14","0","14","0","14","0","14","0","14","89","63","0","14","9","16","69","57","11","18","42","42","34","40","0","14","0","14","0","14","34","40","8","14","0","14","0","14","0","14","8","14"
"1500000US721092903002","Block Group 2, Census Tract 2903, Patillas Municipio, Puerto Rico","524","117","258","95","139","71","85","55","0","14","49","47","15","13","21","23","54","44","10","16","10","16","0","14","0","14","0","14","44","42","0","14","0","14","25","29","19","29","119","65","50","47","0","14","36","42","0","14","14","23","69","47","0","14","0","14","54","51","15","24","266","98","192","90","122","67","0","14","28","34","69","52","25","28","70","55","44","47","0","14","11","19","16","26","17","26","26","29","0","14","0","14","14","23","12","19","74","56","61","52","0","14","0","14","61","52","0","14","13","21","0","14","0","14","0","14","13","21"
"1500000US721092903003","Block Group 3, Census Tract 2903, Patillas Municipio, Puerto Rico","218","78","119","57","92","53","39","38","0","14","17","27","10","15","12","22","53","42","8","13","0","14","8","13","0","14","0","14","45","39","0","14","13","21","16","24","16","25","27","29","27","29","0","14","0","14","27","29","0","14","0","14","0","14","0","14","0","14","0","14","99","68","76","67","12","20","0","14","0","14","12","20","0","14","64","63","22","35","0","14","22","35","0","14","0","14","42","53","0","14","29","47","0","14","13","21","23","30","23","30","0","14","0","14","16","27","7","13","0","14","0","14","0","14","0","14","0","14"
"1500000US721092904001","Block Group 1, Census Tract 2904, Patillas Municipio, Puerto Rico","194","68","74","51","28","33","16","25","0","14","0","14","16","25","0","14","12","20","12","20","12","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","46","40","46","40","0","14","0","14","30","33","16","23","0","14","0","14","0","14","0","14","0","14","120","57","75","43","30","34","0","14","0","14","30","34","0","14","45","38","22","36","0","14","0","14","22","36","0","14","23","40","0","14","23","40","0","14","0","14","45","42","31","35","0","14","0","14","0","14","31","35","14","25","0","14","14","25","0","14","0","14"
"1500000US721092904002","Block Group 2, Census Tract 2904, Patillas Municipio, Puerto Rico","574","134","400","111","203","92","120","71","0","14","0","14","50","50","70","51","83","60","0","14","0","14","0","14","0","14","0","14","83","60","9","13","0","14","24","37","50","45","197","86","95","73","0","14","25","39","50","51","20","35","102","72","0","14","0","14","54","52","48","48","174","73","101","58","56","52","0","14","0","14","0","14","56","52","45","37","0","14","0","14","0","14","0","14","0","14","45","37","0","14","0","14","22","27","23","27","73","47","47","43","0","14","0","14","16","25","31","35","26","31","0","14","0","14","13","21","13","21"
"1500000US721092904003","Block Group 3, Census Tract 2904, Patillas Municipio, Puerto Rico","671","118","287","104","161","95","104","79","20","32","39","46","36","43","9","14","57","53","0","14","0","14","0","14","0","14","0","14","57","53","0","14","18","31","23","37","16","26","126","64","96","52","0","14","23","36","0","14","73","40","30","35","0","14","0","14","18","29","12","20","384","106","313","110","264","112","0","14","59","58","99","65","106","74","49","46","22","35","0","14","22","35","0","14","0","14","27","32","0","14","18","29","9","14","0","14","71","57","11","17","0","14","0","14","0","14","11","17","60","55","0","14","0","14","44","49","16","26"
"1500000US721099900000","Block Group 0, Census Tract 9900, Patillas Municipio, Puerto Rico","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US721117301001","Block Group 1, Census Tract 7301, Peñuelas Municipio, Puerto Rico","546","103","423","94","231","89","56","48","0","14","15","22","41","42","0","14","175","79","22","25","13","21","0","14","0","14","9","14","153","75","0","14","40","43","72","53","41","39","192","74","58","41","0","14","0","14","17","25","41","33","134","65","0","14","0","14","70","52","64","41","123","66","101","62","74","54","0","14","16","26","0","14","58","47","27","32","9","14","0","14","0","14","9","14","0","14","18","29","0","14","0","14","18","29","0","14","22","26","9","14","0","14","0","14","9","14","0","14","13","21","0","14","0","14","0","14","13","21"
"1500000US721117301002","Block Group 2, Census Tract 7301, Peñuelas Municipio, Puerto Rico","549","111","355","103","260","89","158","74","0","14","46","44","112","62","0","14","102","58","0","14","0","14","0","14","0","14","0","14","102","58","0","14","53","46","23","27","26","30","95","61","51","43","13","21","0","14","0","14","38","37","44","49","0","14","0","14","30","35","14","23","194","80","168","76","70","46","0","14","0","14","64","45","6","10","98","60","28","32","13","21","0","14","0","14","15","24","70","49","0","14","15","25","27","33","28","24","26","34","20","33","0","14","20","33","0","14","0","14","6","11","0","14","0","14","6","11","0","14"
"1500000US721117301003","Block Group 3, Census Tract 7301, Peñuelas Municipio, Puerto Rico","324","93","265","91","222","86","90","63","0","14","20","34","48","46","22","26","132","71","54","51","0","14","35","42","19","30","0","14","78","54","0","14","32","35","13","22","33","36","43","36","13","22","0","14","0","14","13","22","0","14","30","30","0","14","0","14","7","11","23","27","59","41","35","34","35","34","0","14","0","14","0","14","35","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","24","28","16","26","0","14","0","14","16","26","0","14","8","12","0","14","0","14","8","12","0","14"
"1500000US721117301004","Block Group 4, Census Tract 7301, Peñuelas Municipio, Puerto Rico","183","60","132","62","96","56","66","44","0","14","29","24","37","36","0","14","30","35","0","14","0","14","0","14","0","14","0","14","30","35","0","14","18","28","12","19","0","14","36","31","0","14","0","14","0","14","0","14","0","14","36","31","0","14","0","14","0","14","36","31","51","40","51","40","34","27","0","14","0","14","12","20","22","18","17","28","0","14","0","14","0","14","0","14","0","14","17","28","0","14","0","14","17","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US721117302001","Block Group 1, Census Tract 7302, Peñuelas Municipio, Puerto Rico","719","98","310","81","254","81","91","53","0","14","32","30","43","39","16","15","163","69","60","39","0","14","19","23","25","29","16","20","103","60","18","28","29","33","27","25","29","30","56","35","46","33","0","14","9","14","16","22","21","20","10","11","0","14","0","14","0","14","10","11","409","81","342","82","193","64","0","14","43","32","85","41","65","36","149","64","48","45","8","14","15","23","25","29","0","14","101","50","0","14","34","30","44","31","23","20","67","33","25","23","0","14","15","17","0","14","10","17","42","32","0","14","0","14","42","32","0","14"
"1500000US721117303001","Block Group 1, Census Tract 7303, Peñuelas Municipio, Puerto Rico","505","148","201","95","144","92","15","24","0","14","0","14","15","24","0","14","129","89","0","14","0","14","0","14","0","14","0","14","129","89","21","33","81","78","14","23","13","21","57","53","27","42","0","14","0","14","27","42","0","14","30","34","0","14","0","14","0","14","30","34","304","137","174","97","94","59","10","17","0","14","39","46","45","33","80","76","28","46","0","14","28","46","0","14","0","14","52","60","0","14","35","54","0","14","17","27","130","96","49","58","0","14","0","14","0","14","49","58","81","74","0","14","0","14","40","35","41","64"
"1500000US721117303002","Block Group 2, Census Tract 7303, Peñuelas Municipio, Puerto Rico","734","138","441","128","317","123","150","90","0","14","36","58","26","40","88","68","167","99","23","37","0","14","0","14","23","37","0","14","144","102","0","14","62","67","56","62","26","41","124","98","60","69","0","14","0","14","26","42","34","53","64","69","27","42","0","14","0","14","37","55","293","119","208","108","161","86","0","14","88","78","60","56","13","21","47","71","0","14","0","14","0","14","0","14","0","14","47","71","0","14","47","71","0","14","0","14","85","74","51","64","0","14","0","14","38","59","13","23","34","38","0","14","0","14","19","30","15","22"
"1500000US721117303003","Block Group 3, Census Tract 7303, Peñuelas Municipio, Puerto Rico","302","113","177","95","177","95","103","78","0","14","32","50","71","61","0","14","74","68","0","14","0","14","0","14","0","14","0","14","74","68","0","14","74","68","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","125","78","98","69","63","60","0","14","0","14","0","14","63","60","35","41","21","33","0","14","0","14","0","14","21","33","14","22","0","14","0","14","0","14","14","22","27","42","27","42","0","14","0","14","0","14","27","42","0","14","0","14","0","14","0","14","0","14"
"1500000US721117303004","Block Group 4, Census Tract 7303, Peñuelas Municipio, Puerto Rico","628","141","181","110","155","103","31","37","0","14","15","24","16","28","0","14","124","96","25","40","0","14","25","40","0","14","0","14","99","87","0","14","63","69","36","55","0","14","26","41","26","41","0","14","0","14","0","14","26","41","0","14","0","14","0","14","0","14","0","14","447","135","374","131","221","115","0","14","52","59","155","109","14","24","153","79","90","66","13","20","0","14","56","65","21","33","63","51","0","14","35","39","28","44","0","14","73","69","57","63","0","14","27","44","30","47","0","14","16","25","0","14","0","14","16","25","0","14"
"1500000US721117304001","Block Group 1, Census Tract 7304, Peñuelas Municipio, Puerto Rico","729","97","370","84","229","76","65","39","0","14","39","35","5","8","21","14","164","61","10","15","0","14","0","14","10","15","0","14","154","61","7","12","100","53","37","30","10","10","141","51","54","39","0","14","0","14","32","31","22","24","87","33","4","6","35","29","18","20","30","20","359","75","289","68","181","54","0","14","81","44","33","33","67","29","108","52","43","34","0","14","11","18","32","26","0","14","65","39","0","14","14","23","27","25","24","20","70","37","39","22","0","14","0","14","21","19","18","14","31","28","0","14","12","20","0","14","19","20"
